,MASS,COMMON_NAME,FORMULA
206,971.8881,omega-linoleoyloxy-Cer(t18:1(6OH)/26:0),C62H117NO6
207,971.9609,1-O-carboceroyl-Cer(d18:1/18:0),C64H125NO4
208,983.9245,omega-linoleoyloxy-Cer(d16:1/30:0);omega-linoleoyloxy-Cer(d17:1/29:0);omega-linoleoyloxy-Cer(d18:1/28:0);omega-linoleoyloxy-Cer(d20:1/26:0);omega-linoleoyloxy-Cer(d22:1/24:0),C64H121NO5
209,985.9037,omega-linoleoyloxy-Cer(t17:1(6OH)/28:0);omega-linoleoyloxy-Cer(t18:1(6OH)/27:0),C63H119NO6
210,985.9401,omega-linoleoyloxy-Cer(d18:0/28:0),C64H123NO5
211,997.9401,omega-linoleoyloxy-Cer(d16:1/31:0);omega-linoleoyloxy-Cer(d17:1/30:0);omega-linoleoyloxy-Cer(d18:1/29:0);omega-linoleoyloxy-Cer(d19:1/28:0);omega-linoleoyloxy-Cer(d20:1/27:0);omega-linoleoyloxy-Cer(d21:1/26:0),C65H123NO5
212,999.9194,omega-linoleoyloxy-Cer(d17:1(6OH)/29:0);omega-linoleoyloxy-Cer(t18:1(6OH)/28:0),C64H121NO6
213,999.9558,omega-linoleoyloxy-Cer(d18:0/29:0);omega-linoleoyloxy-Cer(d19:0/28:0),C65H125NO5
214,999.9922,1-O-tricosanoyl-Cer(d18:1/18:0),C66H129NO4
215,1001.935,omega-linoleoyloxy-Cer(t16:0/30:0);omega-linoleoyloxy-Cer(t18:0/28:0),C64H123NO6
216,1009.9401,omega-linoleoyloxy-Cer(d18:2/30:0),C66H123NO5
217,1011.9558,omega-linoleoyloxy-Cer(d16:1/32:0);omega-linoleoyloxy-Cer(d17:1/31:0);omega-linoleoyloxy-Cer(d18:1/30:0);omega-linoleoyloxy-Cer(d19:1/29:0);omega-linoleoyloxy-Cer(d20:1/28:0);omega-linoleoyloxy-Cer(d21:1/27:0);omega-linoleoyloxy-Cer(d22:1/26:0),C66H125NO5
218,1013.935,omega-linoleoyloxy-Cer(t17:1(6OH)/30:0);omega-linoleoyloxy-Cer(t18:1(6OH)/29:0),C65H123NO6
219,1013.9714,omega-linoleoyloxy-Cer(d18:0/30:0);omega-linoleoyloxy-Cer(d19:0/29:0);omega-linoleoyloxy-Cer(d20:0/28:0);omega-linoleoyloxy-Cer(d21:0/27:0),C66H127NO5
220,1015.9507,omega-linoleoyloxy-Cer(t17:0/30:0);omega-linoleoyloxy-Cer(t18:0/29:0),C65H125NO6
221,1023.9558,omega-linoleoyloxy-Cer(d18:2/31:0),C67H125NO5
222,1025.9714,omega-linoleoyloxy-Cer(d17:1/32:0);omega-linoleoyloxy-Cer(d18:1/31:0);omega-linoleoyloxy-Cer(d19:1/30:0);omega-linoleoyloxy-Cer(d20:1/29:0);omega-linoleoyloxy-Cer(d21:1/28:0);omega-linoleoyloxy-Cer(d22:1/27:0),C67H127NO5
223,1027.9507,omega-linoleoyloxy-Cer(t17:1(6OH)/31:0);omega-linoleoyloxy-Cer(t18:1(6OH)/30:0);omega-linoleoyloxy-Cer(t19:1(6OH)/29:0);omega-linoleoyloxy-Cer(t20:1(6OH)/28:0);omega-linoleoyloxy-Cer(t21:1(6OH)/27:0),C66H125NO6
224,1027.9871,omega-linoleoyloxy-Cer(d16:0/33:0);omega-linoleoyloxy-Cer(d17:0/32:0);omega-linoleoyloxy-Cer(d18:0/31:0);omega-linoleoyloxy-Cer(d19:0/30:0);omega-linoleoyloxy-Cer(d20:0/29:0);omega-linoleoyloxy-Cer(d21:0/28:0),C67H129NO5
225,1029.9663,omega-linoleoyloxy-Cer(t17:0/31:0);omega-linoleoyloxy-Cer(t18:0/30:0);omega-linoleoyloxy-Cer(t20:0/28:0),C66H127NO6
