,MASS,COMMON_NAME,FORMULA
159,759.6142,PC(O-16:0/19:1(9Z));PC(O-17:0/18:1(9Z));PC(O-18:0/17:1(9Z));PC(O-20:0/15:1(9Z));PC(P-16:0/19:0);PC(P-18:0/17:0);PC(P-20:0/15:0),C43H86NO7P
160,761.5935,PC(10:0/24:0);PC(11:0/23:0);PC(12:0/22:0);PC(13:0/21:0);PC(14:0/20:0);PC(15:0/19:0);PC(16:0/18:0);PC(17:0/17:0);PC(18:0/16:0);PC(19:0/15:0);PC(20:0/14:0);PC(21:0/13:0);PC(22:0/12:0),C42H84NO8P
161,761.6298,PC(O-16:0/19:0);PC(O-18:0/17:0);PC(O-20:0/15:0),C43H88NO7P
162,763.5152,"PC(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z));PC(18:4(6Z,9Z,12Z,15Z)/17:2(9Z,12Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:1(9Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0)",C43H74NO8P
163,763.5516,"PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))",C44H78NO7P
164,765.5309,"PC(15:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(15:1(9Z)/20:4(5Z,8Z,11Z,14Z));PC(17:1(9Z)/18:4(6Z,9Z,12Z,15Z));PC(17:2(9Z,12Z)/18:3(6Z,9Z,12Z));PC(17:2(9Z,12Z)/18:3(9Z,12Z,15Z));PC(18:3(6Z,9Z,12Z)/17:2(9Z,12Z));PC(18:3(9Z,12Z,15Z)/17:2(9Z,12Z));PC(18:4(6Z,9Z,12Z,15Z)/17:1(9Z));PC(20:4(5Z,8Z,11Z,14Z)/15:1(9Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)",C43H76NO8P
165,765.5672,"PC(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(O-16:1(9Z)/20:4(8Z,11Z,14Z,17Z));PC(P-16:0/20:4(5Z,8Z,11Z,14Z));PC(P-18:0/18:4(6Z,9Z,12Z,15Z))",C44H80NO7P
166,767.5465,"PC(13:0/22:4(7Z,10Z,13Z,16Z));PC(15:0/20:4(5Z,8Z,11Z,14Z));PC(15:1(9Z)/20:3(8Z,11Z,14Z));PC(17:0/18:4(6Z,9Z,12Z,15Z));PC(17:1(9Z)/18:3(6Z,9Z,12Z));PC(17:1(9Z)/18:3(9Z,12Z,15Z));PC(17:2(9Z,12Z)/18:2(9Z,12Z));PC(18:2(9Z,12E)/17:2(9Z,11E));PC(18:2(9Z,12Z)/17:2(9Z,12Z));PC(18:3(6Z,9Z,12Z)/17:1(9Z));PC(18:3(9Z,12Z,15Z)/17:1(9Z));PC(18:4(6Z,9Z,12Z,15Z)/17:0);PC(20:3(8Z,11Z,14Z)/15:1(9Z));PC(20:4(5Z,8Z,11Z,14Z)/15:0);PC(22:4(7Z,10Z,13Z,16Z)/13:0)",C43H78NO8P
167,767.5829,"PC(O-16:0/20:4(5E,8E,11E,14E));PC(O-16:0/20:4(5Z,8Z,11Z,14Z));PC(O-16:0/20:4(8Z,11Z,14Z,17Z));PC(O-18:0/18:4(6Z,9Z,12Z,15Z));PC(O-18:2(9Z,12Z)/18:2(9Z,12Z));PC(P-16:0/20:3(5Z,8Z,11Z));PC(P-16:0/20:3(8Z,11Z,14Z));PC(P-18:0/18:3(6Z,9Z,12Z));PC(P-18:0/18:3(9Z,12Z,15Z))",C44H82NO7P
168,767.6193,-,C45H86NO6P
169,769.5622,"PC(15:0/20:3(8Z,11Z,14Z));PC(15:1(9Z)/20:2(11Z,14Z));PC(17:0/18:3(6Z,9Z,12Z));PC(17:0/18:3(9Z,12Z,15Z));PC(17:1(9Z)/18:2(9Z,12Z));PC(17:2(9Z,12Z)/18:1(9Z));PC(18:1(9Z)/17:2(9Z,12Z));PC(18:2(9Z,12Z)/17:1(9Z));PC(18:3(6Z,9Z,12Z)/17:0);PC(18:3(9Z,12Z,15Z)/17:0);PC(20:2(11Z,14Z)/15:1(9Z));PC(20:3(8Z,11Z,14Z)/15:0)",C43H80NO8P
170,769.5985,"PC(O-16:0/20:3(8Z,11Z,14Z));PC(O-18:0/18:3(6Z,9Z,12Z));PC(O-18:0/18:3(9Z,12Z,15Z));PC(O-18:1(11Z)/18:2(9Z,12Z));PC(O-18:1(9Z)/18:2(9Z,12Z));PC(P-16:0/20:2(11Z,14Z));PC(P-18:0/18:2(9Z,12Z));PC(P-18:1(11Z)/18:1(11Z))",C44H84NO7P
171,771.5567,-,C46H78NO6P
172,771.5778,"PC(13:0/22:2(13Z,16Z));PC(15:0/20:2(11Z,14Z));PC(15:1(9Z)/20:1(11Z));PC(16:1(9Z)/19:1(9Z));PC(17:0/18:2(9Z,12Z));PC(17:1(9Z)/18:1(9Z));PC(17:2(9Z,12Z)/18:0);PC(18:0/17:2(9Z,12Z));PC(18:1(9Z)/17:1(9Z));PC(18:2(9Z,12Z)/17:0);PC(19:1(9Z)/16:1(9Z));PC(20:1(11Z)/15:1(9Z));PC(20:2(11Z,14Z)/15:0);PC(22:2(13Z,16Z)/13:0)",C43H82NO8P
173,771.6142,"PC(O-16:0/20:2(11Z,14Z));PC(O-18:0/18:2(9Z,12Z));PC(O-18:1(9Z)/18:1(11Z));PC(P-16:0/20:1(11Z));PC(P-18:0/18:1(11Z));PC(P-18:0/18:1(9Z));PC(P-18:1(11Z)/18:0);PC(P-18:1(9Z)/18:0);PC(P-20:0/16:1(9Z))",C44H86NO7P
174,773.4996,"PC(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z));PC(18:4(9E,11E,13E,15E)/18:4(9E,11E,13E,15E));PC(18:4(9Z,11E,13E,15Z)/18:4(9Z,11E,13E,15Z))",C44H72NO8P
175,773.5723,-,C46H80NO6P
176,773.5935,PC(13:0/22:1(11Z));PC(14:1(9Z)/21:0);PC(15:0/20:1(11Z));PC(15:1(9Z)/20:0);PC(16:0/19:1(9Z));PC(16:1(9Z)/19:0);PC(17:0/18:1(9Z));PC(17:1(9Z)/18:0);PC(18:0/17:1(9Z));PC(18:1(9Z)/17:0);PC(19:0/16:1(9Z));PC(19:1(9Z)/16:0);PC(20:0/15:1(9Z));PC(20:1(11Z)/15:0);PC(21:0/14:1(9Z));PC(22:1(11Z)/13:0),C43H84NO8P
177,773.6298,PC(O-16:0/20:1(11Z));PC(O-16:0/20:1(9Z));PC(O-16:1(9Z)/20:0);PC(O-18:0/18:1(9Z));PC(O-20:0/16:1(9Z));PC(P-16:0/20:0);PC(P-18:0/18:0);PC(P-20:0/16:0),C44H88NO7P
178,775.5152,"PC(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z));PC(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z));PC(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z));PC(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))",C44H74NO8P
179,775.6091,PC(10:0/25:0);PC(11:0/24:0);PC(12:0/23:0);PC(13:0/22:0);PC(14:0/21:0);PC(15:0/20:0);PC(16:0/19:0);PC(17:0/18:0);PC(18:0/17:0);PC(19:0/16:0);PC(20:0/15:0);PC(21:0/14:0);PC(22:0/13:0),C43H86NO8P
180,775.6455,PC(O-14:0/22:0);PC(O-16:0/20:0);PC(O-18:0/18:0);PC(O-20:0/16:0),C44H90NO7P
181,777.5309,"PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z));PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z));PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z));PC(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z));PC(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z));PC(18:3(9E,11E,13E)/18:3(9E,11E,13E));PC(18:3(9Z,11E,13E)/18:3(9Z,11E,13E));PC(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z));PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z));PC(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z));PC(18:4(9E,11E,13E,15E)/18:2(9Z,12Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z));PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z));PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)",C44H76NO8P
182,779.5465,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z));PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z));PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z));PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(16:1(7Z)/20:4(5Z,8Z,11Z,14Z));PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z));PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z));PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z));PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z));PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z));PC(18:2(9Z,12Z)/18:3(9Z,12Z,15Z));PC(18:3(6Z,9Z,12Z)/18:2(9Z,12Z));PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z));PC(18:4(6Z,9Z,12Z,15Z)/18:1(11Z));PC(18:4(6Z,9Z,12Z,15Z)/18:1(9Z));PC(20:4(5Z,8Z,11Z,14Z)/16:1(9Z));PC(20:4(8Z,11Z,14Z,17Z)/16:1(9Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0);PC(22:4(7Z,10Z,13Z,16Z)/14:1(9Z));PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:0);PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)",C44H78NO8P
183,781.5622,"PC(14:0/22:4(7Z,10Z,13Z,16Z));PC(16:0/20:4(5E,8E,11E,14E));PC(16:0/20:4(8Z,11Z,14Z,17Z));PC(16:1(9Z)/20:3(5Z,8Z,11Z));PC(16:1(9Z)/20:3(8Z,11Z,14Z));PC(18:0/18:4(6Z,9Z,12Z,15Z));PC(18:0/18:4(9E,11E,13E,15E));PC(18:1(11Z)/18:3(6Z,9Z,12Z));PC(18:1(11Z)/18:3(9Z,12Z,15Z));PC(18:1(9Z)/18:3(6Z,9Z,12Z));PC(18:1(9Z)/18:3(9Z,12Z,15Z));PC(18:2(2E,4E)/18:2(2E,4E));PC(18:2(2Z,4Z)/18:2(2Z,4Z));PC(18:2(6Z,9Z)/18:2(6Z,9Z));PC(18:2(9Z,11Z)/18:2(9Z,11Z));PC(18:2(9Z,12Z)/18:2(9Z,12Z));PC(18:3(6Z,9Z,12Z)/18:1(11Z));PC(18:3(6Z,9Z,12Z)/18:1(9Z));PC(18:3(9Z,12Z,15Z)/18:1(11Z));PC(18:3(9Z,12Z,15Z)/18:1(9Z));PC(18:4(6Z,9Z,12Z,15Z)/18:0);PC(20:3(5Z,8Z,11Z)/16:1(9Z));PC(20:3(8Z,11Z,14Z)/16:1(9Z));PC(20:4(5Z,8Z,11Z,14Z)/16:0);PC(20:4(8E,11E,14E,17E)/16:0);PC(22:4(7Z,10Z,13Z,16Z)/14:0)",C44H80NO8P
184,781.5985,"PC(O-17:0/20:4(5Z,8Z,11Z,14Z))",C45H84NO7P
185,783.5778,"PC(14:1(9Z)/22:2(13Z,16Z));PC(16:0/20:3(5Z,8Z,11Z));PC(16:0/20:3(8E,11E,14E));PC(16:0/20:3(8Z,11Z,14Z));PC(16:1(9Z)/20:2(11Z,14Z));PC(17:2(9Z,12Z)/19:1(9Z));PC(18:0/18:3(6Z,9Z,12Z));PC(18:0/18:3(9Z,12Z,15Z));PC(18:1(11Z)/18:2(9Z,12Z));PC(18:1(9Z)/18:2(6Z,9Z));PC(18:1(9Z)/18:2(9Z,12Z));PC(18:2(9Z,12Z)/18:1(11Z));PC(18:2(9Z,12Z)/18:1(9Z));PC(18:3(6Z,9Z,12Z)/18:0);PC(18:3(9Z,12Z,15Z)/18:0);PC(19:1(9Z)/17:2(9Z,12Z));PC(20:2(11Z,14Z)/16:1(9Z));PC(20:3(5Z,8Z,11Z)/16:0);PC(20:3(8Z,11Z,14Z)/16:0);PC(22:2(13Z,16Z)/14:1(9Z))",C44H82NO8P
186,783.6142,"PC(P-20:0/17:2(9Z,12Z))",C45H86NO7P
187,785.5359,-,C46H76NO7P
188,785.5935,"PC(14:0/22:2(13Z,16Z));PC(14:1(9Z)/22:1(11Z));PC(14:1(9Z)/22:1(13Z));PC(16:0/20:2(11Z,14Z));PC(16:1(9Z)/20:1(11Z));PC(17:1(9Z)/19:1(9Z));PC(17:2(9Z,12Z)/19:0);PC(18:0/18:2(10Z,12Z));PC(18:0/18:2(2E,4E));PC(18:0/18:2(6Z,9Z));PC(18:0/18:2(9Z,12Z));PC(18:1(10Z)/18:1(10Z));PC(18:1(11E)/18:1(11E));PC(18:1(11Z)/18:1(11Z));PC(18:1(11Z)/18:1(9Z));PC(18:1(12Z)/18:1(12Z));PC(18:1(13Z)/18:1(13Z));PC(18:1(14Z)/18:1(14Z));PC(18:1(15Z)/18:1(15Z));PC(18:1(16Z)/18:1(16Z));PC(18:1(17Z)/18:1(17Z));PC(18:1(2Z)/18:1(2Z));PC(18:1(3Z)/18:1(3Z));PC(18:1(4Z)/18:1(4Z));PC(18:1(5Z)/18:1(5Z));PC(18:1(6E)/18:1(6E));PC(18:1(6Z)/18:1(6Z));PC(18:1(7Z)/18:1(7Z));PC(18:1(8Z)/18:1(8Z));PC(18:1(9E)/18:1(9E));PC(18:1(9Z)/18:1(11Z));PC(18:1(9Z)/18:1(9Z));PC(18:2(9Z,12Z)/18:0);PC(19:0/17:2(9Z,12Z));PC(19:1(9Z)/17:1(9Z));PC(20:1(11Z)/16:1(9Z));PC(20:2(11Z,14Z)/16:0);PC(22:1(11Z)/14:1(9Z));PC(22:1(13Z)/14:1(9Z));PC(22:2(13Z,16Z)/14:0)",C44H84NO8P
189,785.6298,"PC(O-20:0/17:2(9Z,12Z));PC(P-18:0/19:1(9Z));PC(P-20:0/17:1(9Z))",C45H88NO7P
190,787.5516,-,C46H78NO7P
191,787.6091,PC(14:0/22:1(11Z));PC(14:0/22:1(13Z));PC(14:1(9Z)/22:0);PC(15:1(9Z)/21:0);PC(16:0/20:1(11Z));PC(16:1(9Z)/20:0);PC(17:0/19:1(9Z));PC(17:1(9Z)/19:0);PC(18:0/18:1(11Z));PC(18:0/18:1(12Z));PC(18:0/18:1(13Z));PC(18:0/18:1(16Z));PC(18:0/18:1(6Z));PC(18:0/18:1(7Z));PC(18:0/18:1(9E));PC(18:0/18:1(9Z));PC(18:1(11Z)/18:0);PC(18:1(9Z)/18:0);PC(19:0/17:1(9Z));PC(19:1(9Z)/17:0);PC(20:0/16:1(9Z));PC(20:1(11Z)/16:0);PC(21:0/15:1(9Z));PC(22:0/14:1(9Z));PC(22:1(11Z)/14:0);PC(22:1(13Z)/14:0),C44H86NO8P
192,787.6455,PC(O-18:0/19:1(9Z));PC(O-20:0/17:1(9Z));PC(P-16:0/21:0);PC(P-18:0/19:0);PC(P-20:0/17:0),C45H90NO7P
193,789.5309,"PC(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/17:2(9Z,12Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:1(9Z))",C45H76NO8P
194,789.5672,"PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C46H80NO7P
195,789.6248,PC(11:0/25:0);PC(12:0/24:0);PC(13:0/23:0);PC(14:0/22:0);PC(15:0/21:0);PC(16:0/20:0);PC(17:0/19:0);PC(18:0/18:0);PC(19:0/17:0);PC(20:0/16:0);PC(21:0/15:0);PC(22:0/14:0),C44H88NO8P
196,789.6611,PC(O-16:0/21:0);PC(O-17:0/20:0);PC(O-18:0/19:0);PC(O-20:0/17:0),C45H92NO7P
197,791.5465,"PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PC(20:4(5Z,8Z,11Z,14Z)/17:2(9Z,12Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/17:1(9Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)",C45H78NO8P
198,791.5829,"PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))",C46H82NO7P
199,793.5622,"PC(15:1(9Z)/22:4(7Z,10Z,13Z,16Z));PC(17:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(17:1(9Z)/20:4(5Z,8Z,11Z,14Z));PC(17:2(9Z,12Z)/20:3(8Z,11Z,14Z));PC(18:4(6Z,9Z,12Z,15Z)/19:1(9Z));PC(19:1(9Z)/18:4(6Z,9Z,12Z,15Z));PC(20:3(8Z,11Z,14Z)/17:2(9Z,12Z));PC(20:4(5Z,8Z,11Z,14Z)/17:1(9Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/17:0);PC(22:4(7Z,10Z,13Z,16Z)/15:1(9Z))",C45H80NO8P
200,793.5985,"PC(O-16:0/22:5(7Z,10Z,13Z,16Z,19Z));PC(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(O-18:1(9Z)/20:4(5Z,8Z,11Z,14Z));PC(O-18:1(9Z)/20:4(8Z,11Z,14Z,17Z));PC(P-16:0/22:4(7Z,10Z,13Z,16Z));PC(P-18:0/20:4(5Z,8Z,11Z,14Z));PC(P-20:0/18:4(6Z,9Z,12Z,15Z))",C46H84NO7P
201,795.5778,"PC(15:0/22:4(7Z,10Z,13Z,16Z));PC(17:0/20:4(5Z,8Z,11Z,14Z));PC(17:1(9Z)/20:3(8Z,11Z,14Z));PC(17:2(9Z,12Z)/20:2(11Z,14Z));PC(18:3(6Z,9Z,12Z)/19:1(9Z));PC(18:3(9Z,12Z,15Z)/19:1(9Z));PC(18:4(6Z,9Z,12Z,15Z)/19:0);PC(19:0/18:4(6Z,9Z,12Z,15Z));PC(19:1(9Z)/18:3(6Z,9Z,12Z));PC(19:1(9Z)/18:3(9Z,12Z,15Z));PC(20:2(11Z,14Z)/17:2(9Z,12Z));PC(20:3(8Z,11Z,14Z)/17:1(9Z));PC(20:4(5Z,8Z,11Z,14Z)/17:0);PC(22:4(7Z,10Z,13Z,16Z)/15:0)",C45H82NO8P
202,795.6142,"PC(O-16:0/22:4(7Z,10Z,13Z,16Z));PC(O-18:0/20:4(5E,8E,11E,14E));PC(O-18:0/20:4(5Z,8Z,11Z,14Z));PC(O-18:0/20:4(8Z,11Z,14Z,17Z));PC(O-20:0/18:4(6Z,9Z,12Z,15Z));PC(P-18:0/20:3(5Z,8Z,11Z));PC(P-18:0/20:3(8Z,11Z,14Z));PC(P-18:1(11Z)/20:2(11Z,14Z));PC(P-20:0/18:3(6Z,9Z,12Z));PC(P-20:0/18:3(9Z,12Z,15Z))",C46H86NO7P
203,797.5935,"PC(15:1(9Z)/22:2(13Z,16Z));PC(17:0/20:3(8Z,11Z,14Z));PC(17:1(9Z)/20:2(11Z,14Z));PC(17:2(9Z,12Z)/20:1(11Z));PC(18:2(9Z,12Z)/19:1(9Z));PC(18:3(6Z,9Z,12Z)/19:0);PC(18:3(9Z,12Z,15Z)/19:0);PC(19:0/18:3(6Z,9Z,12Z));PC(19:0/18:3(9Z,12Z,15Z));PC(19:1(9Z)/18:2(9Z,12Z));PC(20:1(11Z)/17:2(9Z,12Z));PC(20:2(11Z,14Z)/17:1(9Z));PC(20:3(8Z,11Z,14Z)/17:0);PC(22:2(13Z,16Z)/15:1(9Z))",C45H84NO8P
204,797.6298,"PC(O-18:0/20:3(8Z,11Z,14Z));PC(O-20:0/18:3(6Z,9Z,12Z));PC(O-20:0/18:3(9Z,12Z,15Z));PC(P-16:0/22:2(13Z,16Z));PC(P-18:0/20:2(11Z,14Z));PC(P-20:0/18:2(9Z,12Z))",C46H88NO7P
205,799.5152,"PC(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C46H74NO8P
206,799.588,-,C48H82NO6P
207,799.6091,"PC(15:0/22:2(13Z,16Z));PC(15:1(9Z)/22:1(11Z));PC(17:0/20:2(11Z,14Z));PC(17:1(9Z)/20:1(11Z));PC(17:2(9Z,12Z)/20:0);PC(18:1(9Z)/19:1(9Z));PC(18:2(9Z,12Z)/19:0);PC(19:0/18:2(9Z,12Z));PC(19:1(9Z)/18:1(9Z));PC(20:0/17:2(9Z,12Z));PC(20:1(11Z)/17:1(9Z));PC(20:2(11Z,14Z)/17:0);PC(22:1(11Z)/15:1(9Z));PC(22:2(13Z,16Z)/15:0)",C45H86NO8P
208,799.6455,"PC(O-16:0/22:2(13Z,16Z));PC(O-18:0/20:2(11Z,14Z));PC(O-18:1(9Z)/20:1(11Z));PC(O-18:2(9Z,12Z)/20:0);PC(O-20:0/18:2(9Z,12Z));PC(P-16:0/22:1(11Z));PC(P-18:0/20:1(11Z));PC(P-20:0/18:1(9Z))",C46H90NO7P
209,801.5309,"PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z));PC(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C46H76NO8P
210,801.6036,-,C48H84NO6P
211,801.6248,PC(15:0/22:1(11Z));PC(15:1(9Z)/22:0);PC(16:1(9Z)/21:0);PC(17:0/20:1(11Z));PC(17:1(9Z)/20:0);PC(18:0/19:1(9Z));PC(18:1(9Z)/19:0);PC(19:0/18:1(9Z));PC(19:1(9Z)/18:0);PC(20:0/17:1(9Z));PC(20:1(11Z)/17:0);PC(21:0/16:1(9Z));PC(22:0/15:1(9Z));PC(22:1(11Z)/15:0),C45H88NO8P
212,801.6611,PC(O-16:0/22:1(11Z));PC(O-16:1(9Z)/22:0);PC(O-18:0/20:1(11Z));PC(O-18:0/20:1(9Z));PC(O-18:1(9Z)/20:0);PC(O-20:0/18:1(9Z));PC(P-16:0/22:0);PC(P-18:0/20:0);PC(P-20:0/18:0),C46H92NO7P
213,803.5465,"PC(16:1(7Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PC(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z));PC(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z));PC(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PC(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z));PC(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",C46H78NO8P
214,803.6404,PC(15:0/22:0);PC(16:0/21:0);PC(17:0/20:0);PC(18:0/19:0);PC(19:0/18:0);PC(20:0/17:0);PC(21:0/16:0);PC(22:0/15:0),C45H90NO8P
215,803.6768,PC(O-16:0/22:0);PC(O-18:0/20:0);PC(O-20:0/18:0),C46H94NO7P
216,805.5622,"PC(16:0/22:6(4E,7E,10E,13E,16E,19E));PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z));PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z));PC(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PC(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z));PC(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z));PC(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z));PC(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z));PC(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z));PC(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z));PC(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PC(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z));PC(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z));PC(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z));PC(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z));PC(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));PC(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z));PC(22:6(4E,7E,10E,13E,16E,19E)/16:0);PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)",C46H80NO8P
217,805.6349,-,C48H88NO6P
