,MASS,COMMON_NAME,FORMULA
117,759.5414,"PS(O-18:0/17:2(9Z,12Z));PS(P-16:0/19:1(9Z));PS(P-18:0/17:1(9Z));PS(P-20:0/15:1(9Z))",C41H78NO9P
118,761.5207,PS(12:0/22:1(11Z));PS(14:0/20:1(11Z));PS(14:1(9Z)/20:0);PS(15:0/19:1(9Z));PS(15:1(9Z)/19:0);PS(16:0/18:1(11Z));PS(16:0/18:1(9Z));PS(16:1(9Z)/18:0);PS(17:0/17:1(9Z));PS(17:1(9Z)/17:0);PS(18:0/16:1(9Z));PS(18:1(9Z)/16:0);PS(19:0/15:1(9Z));PS(19:1(9Z)/15:0);PS(20:0/14:1(9Z));PS(20:1(11Z)/14:0);PS(22:1(11Z)/12:0),C40H76NO10P
119,761.5571,PS(O-16:0/19:1(9Z));PS(O-18:0/17:1(9Z));PS(O-20:0/15:1(9Z));PS(P-16:0/19:0);PS(P-18:0/17:0);PS(P-20:0/15:0),C41H80NO9P
120,763.5363,PS(12:0/22:0);PS(13:0/21:0);PS(14:0/20:0);PS(15:0/19:0);PS(16:0/18:0);PS(17:0/17:0);PS(18:0/16:0);PS(19:0/15:0);PS(20:0/14:0);PS(21:0/13:0);PS(22:0/12:0),C40H78NO10P
121,763.5727,PS(O-16:0/19:0);PS(O-18:0/17:0);PS(O-20:0/15:0),C41H82NO9P
122,765.4581,"PS(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PS(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PS(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z));PS(18:4(6Z,9Z,12Z,15Z)/17:2(9Z,12Z));PS(20:5(5Z,8Z,11Z,14Z,17Z)/15:1(9Z));PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0)",C41H68NO10P
123,765.4945,"PS(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))",C42H72NO9P
124,767.4737,"PS(15:0/20:5(5Z,8Z,11Z,14Z,17Z));PS(15:1(9Z)/20:4(5Z,8Z,11Z,14Z));PS(17:1(9Z)/18:4(6Z,9Z,12Z,15Z));PS(17:2(9Z,12Z)/18:3(6Z,9Z,12Z));PS(17:2(9Z,12Z)/18:3(9Z,12Z,15Z));PS(18:3(6Z,9Z,12Z)/17:2(9Z,12Z));PS(18:3(9Z,12Z,15Z)/17:2(9Z,12Z));PS(18:4(6Z,9Z,12Z,15Z)/17:1(9Z));PS(20:4(5Z,8Z,11Z,14Z)/15:1(9Z));PS(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)",C41H70NO10P
125,767.5101,"PS(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z));PS(P-16:0/20:4(5Z,8Z,11Z,14Z));PS(P-18:0/18:4(6Z,9Z,12Z,15Z))",C42H74NO9P
126,769.4894,"PS(13:0/22:4(7Z,10Z,13Z,16Z));PS(15:0/20:4(5Z,8Z,11Z,14Z));PS(15:1(9Z)/20:3(8Z,11Z,14Z));PS(17:0/18:4(6Z,9Z,12Z,15Z));PS(17:1(9Z)/18:3(6Z,9Z,12Z));PS(17:1(9Z)/18:3(9Z,12Z,15Z));PS(17:2(9Z,12Z)/18:2(9Z,12Z));PS(18:2(9Z,12Z)/17:2(9Z,12Z));PS(18:3(6Z,9Z,12Z)/17:1(9Z));PS(18:3(9Z,12Z,15Z)/17:1(9Z));PS(18:4(6Z,9Z,12Z,15Z)/17:0);PS(20:3(8Z,11Z,14Z)/15:1(9Z));PS(20:4(5Z,8Z,11Z,14Z)/15:0);PS(22:4(7Z,10Z,13Z,16Z)/13:0)",C41H72NO10P
